id;Response
35497;0
338438;1
238384;0
128971;0
4425;1
202395;1
157249;1
219266;1
144397;1
254385;0
367423;1
65586;0
376298;0
170722;1
80910;1
153176;1
221420;0
250983;1
2119;0
168963;1
293525;0
337432;0
270547;0
35882;1
375914;1
369432;1
40604;0
258849;0
193915;1
222516;1
101599;1
141359;1
26014;0
344859;0
26807;1
43694;1
983;0
9129;0
111255;1
232339;1
166567;0
372056;1
118654;0
46334;1
370558;0
128146;1
101538;0
224970;0
281536;0
191605;1
245447;1
281005;1
370834;0
49012;0
305021;1
305185;0
207454;1
64272;0
36550;0
286354;1
9336;0
71861;0
276581;1
169127;0
263816;0
270689;0
168650;1
191324;0
47032;0
82388;1
380378;0
188553;1
118134;1
248974;0
177146;0
84889;0
127559;1
343237;1
323830;1
277871;1
356879;1
94056;0
234970;0
296313;0
213133;1
228282;0
71914;0
37730;1
302166;1
334121;1
62133;0
320131;1
305377;1
142105;1
236017;0
140829;1
283378;0
23558;0
108289;0
276351;0
61186;1
312665;1
94808;0
193199;1
203562;1
242559;1
16073;0
12573;0
217696;0
102500;1
300077;1
99999;0
260498;1
57622;0
331398;0
23356;0
374396;1
99079;0
251265;0
298432;0
219448;1
126770;0
90153;0
8562;0
346624;1
336137;1
364966;1
293858;1
38601;0
56549;1
301044;1
295506;1
50189;0
345219;1
358807;1
376958;0
62737;0
149588;0
40017;1
74417;1
271127;1
156440;0
198479;1
309532;0
348817;0
177456;1
341617;1
239483;1
20830;1
243865;1
134362;0
301439;0
49095;1
156535;1
186149;0
58496;0
323415;1
377490;0
145051;0
156213;0
49618;0
41537;1
42603;1
334378;0
332324;1
223395;1
260368;0
321132;0
228187;1
41455;0
99632;0
277296;1
85469;0
89995;1
5272;0
148122;1
352881;1
170380;0
185468;0
285884;1
335269;0
181756;1
333767;1
224984;0
335521;0
178182;0
115611;1
346209;1
301554;1
100972;1
334562;0
347389;0
319650;0
342674;0
286641;0
303055;0
337057;1
378034;0
243610;1
105274;1
349854;1
297530;0
353321;1
294024;0
329438;1
261470;1
216909;1
226345;0
314683;1
128115;0
221079;0
279719;1
350133;1
333290;0
258133;1
121235;0
372242;1
371403;0
109748;1
292659;1
137875;1
223255;1
147617;0
212326;0
176958;1
303811;1
289440;0
213547;0
133056;1
163732;0
218892;1
179557;1
297928;1
271559;1
249624;0
63829;0
119670;1
289527;1
370737;0
374868;0
53488;0
43453;1
48014;0
156385;0
273096;0
203026;0
13333;1
167495;1
59083;1
277815;1
229313;0
56559;1
120650;0
131395;0
297926;1
278707;1
191502;0
111445;0
189625;0
157657;0
63627;0
197326;0
276405;0
218544;1
194059;1
280974;1
122141;1
21710;0
362991;1
34816;1
138247;1
129631;0
374434;0
310151;0
220324;1
206040;1
12464;1
7999;1
194792;1
259544;1
160035;1
92329;1
219124;0
311643;0
264115;1
242228;1
60488;0
24920;0
233374;0
26753;0
20565;1
186240;1
212152;1
321016;1
366429;0
190561;1
66121;0
262182;0
220048;1
352216;0
108565;0
241658;0
364085;1
246349;1
310616;0
268612;1
139320;0
77417;0
131129;0
338980;0
73571;1
312671;0
169567;1
10068;1
237626;0
75684;1
222679;0
224034;1
206372;0
12809;0
298774;1
78078;1
96626;0
4797;1
302543;1
5628;1
205603;1
170809;1
70663;1
100301;0
148424;0
96094;0
230216;0
320814;1
15565;0
38296;0
147235;0
58160;1
204947;1
374139;1
269040;0
190142;1
239950;0
262820;0
57488;0
177891;0
366794;0
336424;1
7307;0
216952;0
343524;0
66132;0
234424;1
171474;1
298926;0
71954;0
1915;1
82055;1
289938;1
138717;0
59165;0
109480;1
24498;0
244273;1
375121;1
357861;1
269149;1
336665;1
276056;1
3935;0
229649;1
198045;0
278545;0
128330;0
205919;1
259692;0
184158;1
30217;1
264213;0
215209;0
132782;0
35705;0
232873;1
128777;0
135708;0
20961;1
134161;1
156290;1
174359;1
5464;1
59148;0
260492;0
278556;1
260535;1
194967;0
1120;1
24258;0
57029;0
330000;1
86717;0
340728;1
315962;1
294496;1
57006;0
58814;0
202382;0
33774;1
80597;1
130516;0
71486;1
267677;1
48001;0
73511;1
336936;0
182;0
231576;1
380010;1
246245;1
225374;1
368085;0
373566;0
125089;1
306821;0
177868;1
179221;0
16058;1
100421;0
363349;1
219008;1
100470;0
150452;1
283948;0
232315;0
217748;1
128989;0
355173;0
249221;0
73502;0
154538;1
35077;0
58041;1
102914;0
241621;1
50196;0
372506;0
246696;1
110843;0
308110;1
58185;1
332356;0
345061;0
322469;0
377891;0
205742;1
327477;0
311427;0
311366;1
248697;0
247331;0
295965;0
282888;0
140346;1
62622;0
21742;1
381025;0
160169;1
324209;1
163656;1
153613;0
326745;0
206504;0
253822;0
144869;0
209423;1
318523;1
373227;0
66234;1
176833;1
123691;1
192667;1
263838;1
38883;0
123123;0
203981;1
330011;0
260992;1
233478;1
221053;1
292663;1
292739;1
278151;1
102970;1
133851;1
205033;0
169803;1
99480;0
344299;0
242569;1
138427;1
239591;0
66261;0
374923;0
69943;1
328792;0
250661;0
257605;1
129214;1
110067;1
248363;0
338750;1
37441;0
270147;0
233426;0
196276;1
206399;1
339733;1
191833;0
380337;1
77978;1
352390;0
176435;0
337365;0
238258;0
203724;0
81620;0
195288;0
29150;0
171923;1
92237;1
169202;0
351912;0
246456;1
306877;0
279469;1
372319;0
46163;0
35582;1
64545;1
271780;0
368625;1
39207;1
130759;1
113808;1
313076;0
305574;0
68930;1
194933;0
247360;0
110470;1
296266;0
90104;0
187936;0
338653;0
150639;1
279183;1
270279;1
60969;1
361603;1
14664;1
19998;0
239960;1
230153;0
249031;0
77731;1
93005;0
350491;0
183935;0
28547;0
216809;1
301612;0
56254;1
363765;1
58527;1
108785;0
357040;0
166291;1
67557;0
244016;0
324987;0
279927;0
278442;1
28020;0
27473;0
320446;0
344478;0
146691;1
174279;1
364098;1
6424;0
208803;1
20682;1
366450;1
41572;1
113461;1
228000;0
185039;0
84943;0
161654;1
149325;0
227840;0
256979;0
223829;1
235829;1
84635;0
220213;0
237888;0
7162;0
27730;1
49355;0
274000;1
276343;1
164033;1
179313;1
16899;0
70737;1
265813;0
351725;0
255046;0
150675;1
44307;0
364499;0
113733;0
297559;0
79975;1
354889;1
205146;0
372037;0
236689;1
174693;1
107329;0
317540;1
219498;0
118126;0
359692;1
182793;0
61004;0
267473;1
194007;1
92234;0
379829;0
50233;0
175874;0
11997;0
224641;1
45200;0
312481;1
140277;1
185880;0
192536;0
91467;1
310881;0
189732;1
124526;1
208638;1
148172;1
56555;1
171045;0
290399;1
26985;1
35897;1
236823;1
4421;0
328264;0
69784;0
215376;1
219363;0
123396;0
319704;1
307811;1
306486;0
293462;1
199886;0
275543;1
15443;0
25127;0
50303;1
326236;0
243877;0
362456;1
25826;0
371452;0
311246;0
87099;0
195335;0
155727;1
170683;1
138605;0
358891;1
107594;0
338770;1
278137;0
171057;1
303989;0
278313;1
218141;0
48072;1
38231;0
376929;1
9036;1
284010;0
157824;0
273653;1
190384;0
13201;1
51235;0
213952;0
258240;0
12556;1
165246;1
9018;1
297754;1
355802;0
159384;0
126684;1
69571;1
319854;1
331783;0
144917;1
283363;1
211769;1
207585;1
315258;1
318732;1
198553;1
208695;0
142106;1
152570;0
39048;0
378066;1
51414;0
24337;1
327031;1
252975;0
69325;0
370209;1
349646;1
103430;0
125643;1
295942;0
92408;0
80419;0
169282;0
243239;0
34762;1
233595;1
6498;0
4300;1
238627;1
181424;1
218760;0
99388;0
212841;0
11810;0
294206;0
83910;0
201035;1
380500;0
371162;0
328542;0
251476;1
217380;1
149832;0
89631;1
324068;0
306715;1
317130;1
22589;1
375511;1
229303;0
88582;1
163556;1
200100;1
206338;0
282329;1
49106;1
179940;1
303048;1
67604;0
265334;1
361647;0
114911;0
349582;0
52827;1
231356;0
21684;1
155523;1
289880;1
137072;0
194148;0
229315;1
339945;1
59565;1
313030;1
176953;1
23298;1
375814;1
104776;1
156040;0
317386;1
72050;1
309064;1
59619;1
342291;1
90020;0
175119;0
57377;0
11549;1
164851;1
314096;1
278203;1
190997;0
9210;1
298446;1
140197;1
63047;0
232822;1
159089;0
340197;1
232982;0
10831;1
369267;1
150299;1
359164;1
352718;0
315254;0
4201;1
118863;1
8625;0
368900;0
133585;1
184580;0
95547;1
23465;1
35611;1
61413;1
158287;1
276188;0
172729;1
123139;1
283204;1
181445;0
243905;1
95596;0
46027;0
240159;0
313306;1
45485;1
310276;1
248694;1
63400;1
62602;1
23471;0
135166;0
67112;1
111189;1
252432;0
221272;1
45899;1
62661;0
318228;0
360323;0
307480;1
14574;0
12330;0
33654;1
212861;1
246192;0
133055;0
303766;0
116530;1
310487;0
209213;1
230140;1
216330;0
157299;0
205070;1
290257;0
95763;1
337784;0
242678;0
242703;1
168386;1
237232;1
188220;0
284230;1
344997;1
171715;0
347900;0
253953;1
205715;1
349961;0
352574;0
310285;0
13192;1
302637;0
321774;0
66555;1
265970;1
166263;1
73439;1
304655;0
77835;1
101015;0
336575;1
354036;0
193155;1
90115;1
188838;0
337688;0
357631;0
320709;0
233285;1
72400;1
133354;0
44476;0
179192;0
148680;0
103093;0
98428;0
202850;1
173734;0
203374;0
302313;0
229412;0
329245;0
291922;0
33923;1
165212;0
11504;0
256206;0
61037;1
208862;1
319551;1
234089;0
271090;0
329122;0
253308;0
364683;1
330529;0
13594;0
318837;1
53789;1
313381;1
101995;0
327390;1
103665;0
179606;0
103715;1
42001;0
374627;1
293496;0
333920;0
200145;1
81762;1
59276;1
304308;0
331209;1
324364;0
81165;0
27574;0
325988;1
218247;0
340204;0
328119;1
207992;0
64821;0
126119;0
364148;0
131633;0
26545;1
174981;1
250771;0
1229;0
351994;0
368735;1
282760;0
198460;1
206162;0
8278;0
211690;0
86220;1
12267;0
352909;1
144059;0
148154;1
13014;0
190348;0
167573;0
127730;0
269721;1
244264;1
6494;1
107496;0
340694;1
175876;0
148536;0
88490;1
102440;1
277110;1
184407;1
332641;0
164732;0
75364;1
323478;1
96978;1
295607;1
175573;1
360339;1
198167;1
250474;0
28338;0
115746;1
256858;1
32476;1
36687;0
227847;0
369844;1
189962;1
235217;0
207094;1
25884;1
43913;1
314937;0
291426;0
231986;0
88041;0
171957;1
229236;1
289392;0
231459;0
251402;1
343060;1
123964;1
363515;0
209411;1
185303;0
42229;0
98001;1
118370;1
361328;0
180726;1
166756;1
59748;0
252505;1
294327;0
145664;1
81320;0
214588;0
144634;0
255252;0
266510;0
315944;1
69007;0
78991;0
258479;1
33074;1
312677;0
164531;0
268446;0
173321;0
243040;1
189159;1
94615;1
340427;1
224086;0
189333;0
208265;1
310801;1
66861;0
3176;1
105506;1
16520;0
356338;0
348004;1
12018;0
267486;0
325368;1
242247;1
139624;1
155296;0
163728;1
181705;1
152843;0
39875;1
141397;0
257980;1
119363;0
310719;0
4202;1
262170;0
146802;1
1572;1
165020;1
46698;1
325774;0
69638;1
137612;1
279858;1
293038;1
273505;1
349253;1
225847;1
378051;1
317529;0
116751;0
150602;1
307508;1
198100;0
145638;0
256031;0
99398;1
333273;0
213981;0
215842;0
193315;0
207223;1
330013;0
13272;1
148187;1
121990;1
175766;1
120683;1
263622;0
47805;0
156578;1
334957;0
378336;0
182640;1
295902;1
219982;0
70237;0
132164;1
185055;0
49795;0
46313;0
135045;0
270082;1
252734;1
2961;1
135499;0
41888;0
204567;1
188835;1
193013;1
97634;0
90817;1
88166;0
331355;1
208901;1
267478;1
28884;1
346755;0
324743;1
250884;0
241459;0
189850;1
218611;1
9325;1
79847;0
114260;0
185971;1
159907;0
250819;1
13285;0
28188;0
238164;0
247433;0
273997;1
197427;1
303314;0
161909;0
194349;1
97481;1
307691;0
44601;0
307911;1
185857;0
144155;1
82113;1
42184;0
237585;1
235717;1
80627;0
174423;1
203466;1
110544;1
73134;1
8118;1
302115;1
65043;0
39387;0
372473;1
65350;1
117405;1
17303;0
125247;1
342774;0
144605;1
349967;0
94455;1
13267;0
169704;0
200458;0
104618;0
226681;0
309125;1
333714;1
238809;1
307301;1
112110;0
316995;0
147161;0
114579;0
79056;1
66262;0
266918;1
307172;0
23520;1
115956;1
367214;1
326810;1
66596;1
209102;1
172214;0
5158;0
81407;0
167870;0
257808;0
376315;0
188534;1
28525;1
204818;1
78547;1
151666;1
327838;1
180132;1
256535;0
300027;0
97013;1
44822;1
248349;1
108366;0
359601;0
1033;0
306450;0
224701;1
378297;1
370667;1
351223;1
361717;1
221632;0
81145;0
168337;1
377503;0
64386;0
236260;1
304097;1
49902;0
64049;0
181469;0
152858;0
116387;0
218908;1
282880;1
97824;0
219407;0
161442;0
361520;0
158981;1
127704;0
320132;1
30838;1
127890;0
125542;0
152868;0
246443;1
268639;0
242084;0
225158;1
5560;0
367713;0
313593;0
248986;1
275024;0
330622;1
377803;1
34157;1
341365;0
12221;0
262031;0
141925;0
316048;0
347430;1
305949;1
337980;0
17435;0
93296;1
192834;1
239525;0
43624;0
361392;0
148544;0
283228;1
26246;1
124;1
109666;0
113594;1
236319;1
363770;0
131509;1
118763;0
289833;0
301249;1
375386;0
337077;0
153342;1
180492;1
293922;1
115313;0
214704;1
252501;1
322211;0
362721;0
292787;0
311341;1
317712;1
345512;0
271114;1
100691;0
262983;0
215475;1
98544;0
188862;0
25148;1
296537;1
350075;0
258670;0
312775;1
8685;0
105002;1
230110;0
126663;0
212782;1
218427;1
63124;1
268461;1
120609;0
220828;0
210281;1
359021;0
140263;1
10501;1
173583;0
28417;0
257851;1
157589;0
30365;0
130930;1
200350;0
223987;0
341670;1
177952;0
88686;1
41972;0
50148;0
130068;1
245944;1
101745;0
130940;0
294631;0
282046;1
5294;0
67644;0
189481;1
69152;1
29703;0
27982;0
66176;1
377640;1
248522;0
165423;0
29245;1
376169;1
239857;1
205887;1
351162;0
166742;0
355556;0
287035;0
271058;0
234044;0
202682;0
80242;0
171738;0
82107;1
63242;0
49884;0
112121;0
14631;1
354612;0
153802;0
269732;1
309233;1
53587;0
206750;1
337804;1
265985;1
152136;0
358707;1
33440;0
336465;0
146514;1
329598;1
127907;0
247403;0
295940;1
137000;1
205659;0
285405;0
82655;0
315601;0
277137;1
205787;0
121192;1
301161;1
120352;1
118601;1
144889;0
79206;1
224737;0
161396;0
238797;0
15905;1
62097;1
21709;0
110465;0
188335;1
151820;0
209462;0
349014;0
330707;0
240015;1
308592;0
101648;1
280283;1
198528;0
148486;0
142780;1
263623;1
232948;0
178032;1
322826;1
111649;1
276726;0
379811;1
288890;0
276170;1
260817;1
231283;1
227988;1
322804;1
3526;0
283589;0
349680;1
147927;1
355060;1
124967;0
27703;0
45688;1
368779;1
120423;0
192730;1
348045;0
297849;1
96873;1
276609;0
127138;0
124317;1
85436;0
217348;1
3089;0
144005;1
192352;0
270561;0
190851;1
311652;1
20813;1
219034;0
117686;1
269740;0
205799;1
141732;1
44020;1
74808;1
271702;1
353272;0
284435;1
294767;1
15357;0
190934;0
296681;1
198326;1
116546;1
161639;1
370277;1
26728;1
46253;0
221741;1
360881;1
250462;0
88198;1
62086;0
256069;1
145467;1
116326;1
36676;1
310244;1
262185;0
65969;0
361987;1
375137;0
144613;0
327270;1
205383;1
288290;0
304900;0
99046;0
275606;0
333182;1
124412;0
89460;0
236857;0
210651;1
292104;1
186874;1
309421;1
189708;0
211045;0
8201;1
359144;1
234463;0
202061;1
206191;1
56878;0
347117;0
145871;1
213612;1
143664;0
253643;0
191355;1
113941;1
4299;0
180209;1
7564;1
76898;0
217797;0
281733;1
247392;1
346646;1
81910;0
357101;0
352368;1
327529;0
53708;0
284426;0
240654;0
45968;0
96649;0
257855;0
269455;0
180944;1
181397;1
313397;0
29742;0
350809;1
304946;1
215826;0
261656;0
38438;1
6087;0
279291;1
375843;0
374915;0
216014;0
234968;0
333285;1
298404;1
160636;1
20392;0
30259;0
362353;0
311979;0
52092;1
146027;0
291175;0
322365;0
362700;0
103586;0
234231;1
379054;1
109130;1
28210;0
156981;0
199464;0
345010;0
154462;1
19348;1
31077;0
163989;0
362625;1
370280;1
286734;0
183958;1
100355;0
331026;1
328593;0
325395;0
173139;0
224881;0
87247;0
311680;1
177769;0
62034;0
180800;0
140570;0
325680;0
278889;1
248672;1
292479;1
141795;0
1039;0
288047;0
112131;0
303142;0
265753;0
162968;0
123499;1
62869;1
77264;0
31211;0
144849;1
171694;0
362152;0
323581;0
306525;1
186081;0
6020;1
357471;0
40218;0
252651;1
184709;1
239819;0
341764;0
110056;1
151698;0
83386;0
112022;1
363304;0
264493;0
213797;0
202637;0
86970;0
122944;0
109476;0
250147;0
285155;0
192065;1
134480;0
236037;1
31746;1
103784;1
16342;0
185933;1
227568;0
297073;0
122838;1
152326;1
306749;0
137765;0
263684;0
251539;0
298245;1
306873;0
253191;1
115961;1
27638;1
141751;0
308808;1
228972;1
25926;1
175523;1
353077;1
54487;1
49832;1
76474;1
53642;0
167629;0
101305;0
74768;1
116104;1
299908;0
88779;1
301920;0
369145;1
313497;1
260372;1
298825;0
279904;1
279038;0
126617;1
87084;1
162308;1
74274;0
234245;1
88488;0
85839;0
18265;0
308287;1
91304;1
328859;0
19894;0
8675;1
275328;0
267103;0
2099;0
52014;1
108264;0
307995;1
27987;1
364225;1
39963;0
289594;0
230845;1
108259;1
377041;0
195256;0
41772;0
316918;0
327399;1
204462;1
247730;1
263517;1
363970;0
152865;1
178238;1
202038;1
207608;0
214046;0
46708;1
79274;1
116737;1
47006;1
138633;0
317005;0
11646;0
256395;1
155575;0
132546;1
54331;0
340888;1
47692;1
13239;1
149419;0
285832;1
179977;0
179218;0
318796;1
177459;1
270695;1
215914;1
175318;0
315067;1
363222;1
330516;1
350193;1
23969;0
14063;0
288882;1
38412;0
174437;1
120120;1
260958;1
280698;0
263732;0
242079;1
100559;1
163262;1
37230;0
357391;0
144181;0
883;0
205384;0
149480;0
170350;1
250335;0
177748;1
326751;1
378381;0
281798;1
88560;0
84809;1
379874;0
311204;1
345166;1
375340;0
151800;0
138197;1
7852;1
187659;1
74715;1
326019;1
132557;1
66265;1
337680;0
50659;0
334394;0
17186;0
40497;0
300310;0
84927;1
154734;1
186633;1
66756;1
66060;1
293275;0
237621;0
209241;0
133628;0
289506;1
173900;1
160545;0
203299;0
30815;0
51601;1
358004;0
277491;0
52343;0
111367;0
373204;0
330709;1
128503;0
57682;0
222740;0
67378;1
354074;1
79663;0
300158;1
124102;0
124523;1
160450;0
9658;0
90573;0
321835;1
342018;1
233439;0
76039;0
95761;0
130509;1
324803;1
142459;0
282587;0
345525;0
160735;0
317172;0
303966;0
68247;1
361444;1
107707;1
275847;0
214794;0
123495;0
150289;0
72476;0
106757;1
266521;0
358019;1
300284;0
21730;1
62236;0
158966;0
371446;1
252531;1
221726;1
45116;1
65618;0
46047;1
261179;0
88109;1
380960;1
251266;0
122029;0
106260;1
83124;1
37825;0
339782;0
20638;0
282371;0
240505;1
74451;1
11314;1
213156;1
23114;0
272537;1
211730;0
277455;1
179855;0
187889;0
182296;1
241207;1
38420;1
77112;1
130475;1
64966;1
102808;0
31420;1
119336;0
168467;1
372355;0
281037;1
12208;0
327354;1
133866;1
375200;1
215233;0
121758;1
57833;0
180637;1
327749;1
305769;0
375068;1
1874;0
328817;1
278054;1
69518;1
178405;1
276688;1
212948;1
272820;1
337358;0
168976;0
186639;1
289985;0
282303;0
210900;0
312390;0
133247;0
250386;0
358698;0
368655;0
3355;0
146508;0
40754;0
34971;1
8622;1
379236;1
282801;1
242869;1
243979;1
79937;0
279995;0
79275;1
200303;1
274692;0
263011;0
330200;0
378525;0
101116;0
93963;0
45930;0
178019;1
132265;1
378941;0
354806;1
121518;1
216897;0
288282;1
372747;1
304293;1
364599;0
185278;1
304929;1
284658;1
94821;0
17829;0
312589;0
129889;0
277373;1
9246;0
270359;0
379479;1
79204;0
3691;0
143253;0
46629;0
102176;0
215039;0
201964;0
24031;0
275659;1
371759;0
273345;1
44952;1
269947;1
353742;1
168081;1
18681;0
368807;1
50271;1
163547;1
164246;1
357885;1
339252;1
183389;0
285156;0
68845;1
280727;0
364970;1
285082;1
40738;1
187211;0
157801;1
110825;1
234466;1
241806;1
327336;0
106364;0
53182;1
142084;0
80624;0
88342;0
326664;1
250760;0
251468;1
219721;1
57764;0
123692;0
44126;0
245675;0
169320;1
55777;0
237394;0
237035;1
5303;0
264919;0
219802;0
99238;0
202877;0
250480;0
22850;0
180128;0
48616;0
327201;1
126687;1
366508;1
282120;0
49463;1
25592;0
268150;0
351513;1
195864;1
134253;0
300183;0
159994;1
151159;0
138686;1
19909;0
28794;0
333179;0
30040;1
165061;0
208595;1
222806;1
53899;1
104955;0
93215;1
84753;0
22665;1
318840;1
259182;1
94248;1
35693;1
362540;0
264244;0
139917;1
75564;1
95682;0
84606;1
231070;0
228996;1
48354;1
178635;1
37348;0
348800;1
94292;1
372085;0
299721;0
82488;0
57131;1
69838;0
37656;1
59629;0
327686;0
356758;1
302259;1
71852;1
21414;1
358939;0
44672;0
159476;0
77735;1
309271;1
3991;0
274178;1
309462;0
277948;0
263808;0
164234;0
213497;1
296082;1
127148;0
124909;1
59543;1
356702;0
17065;0
193465;0
104467;1
339866;1
25288;1
338266;1
191175;1
126846;1
113426;1
270229;1
338296;1
334700;0
39546;1
263541;1
360564;0
326919;1
21918;0
138650;1
284239;1
332077;1
86179;0
275810;1
152063;0
124498;1
197526;0
10901;1
91232;1
245192;1
198899;1
263730;1
147880;0
300223;0
265740;0
351476;1
1891;0
367823;1
151901;0
180819;1
151197;0
344680;0
174863;0
302014;0
270249;1
88593;0
21536;1
272128;0
3525;1
144222;0
36632;0
171456;1
138321;0
93096;0
36637;1
220293;0
13496;0
146329;0
129668;1
202447;1
284427;0
112893;1
343844;0
300892;1
80423;1
163690;1
198244;1
82334;1
92381;0
19099;1
342551;1
158747;1
178554;0
60652;0
54323;1
207695;1
261323;0
341073;0
331789;0
309133;0
32226;1
365048;1
339851;0
40159;1
4543;1
280644;1
9801;1
352593;1
143074;1
136068;1
98125;0
208739;0
59145;1
187021;0
286849;1
316651;0
216956;0
5244;1
118899;0
36907;0
108619;1
193000;1
237728;0
165654;1
106859;1
380268;1
334877;0
342135;0
313936;1
376263;0
322738;0
183097;1
495;0
312427;0
338605;0
170345;1
65877;1
128732;0
133191;0
364728;1
152610;1
291043;0
116485;1
69918;1
322027;0
3380;0
21895;0
97305;1
358471;1
295589;0
174707;1
354206;0
263077;0
31970;1
175019;0
10312;0
164205;1
41724;0
138119;1
166449;1
241722;1
13589;0
231229;1
177140;1
169170;0
364018;0
78344;1
97512;1
375159;0
336623;1
170922;1
117303;1
346727;0
325067;1
14546;0
249429;1
231366;0
361210;0
273515;1
161590;0
51400;1
3895;1
129865;1
152183;1
265524;1
191713;0
67909;1
8985;1
107544;0
206546;0
354710;0
236544;0
372528;1
282284;1
239519;0
128953;0
131137;1
259987;1
105108;1
376201;1
18348;1
32836;0
74307;0
299830;1
289093;1
267142;1
148568;1
317385;0
343774;1
10403;1
77253;0
213794;1
338726;0
281509;1
50800;0
237583;1
317595;0
100976;0
370800;0
113008;0
236926;0
173568;1
235726;1
186612;1
168203;1
14625;0
173431;0
6872;0
69614;1
288668;1
163059;1
132937;1
175438;0
286369;0
178456;1
369538;1
199992;1
195874;0
358758;1
204506;1
91865;1
70066;1
338692;1
21882;0
301985;0
255777;0
16663;1
263278;1
112574;0
232259;1
159400;0
188819;0
157902;0
115906;0
347477;0
370342;0
247030;0
307920;1
362186;1
34249;0
303734;1
337722;1
269787;0
9681;0
29265;1
25814;0
257738;0
11699;1
164705;0
358338;1
338329;0
263537;0
295636;1
224017;0
183213;0
109614;0
259912;1
298975;0
114982;0
180671;0
310142;1
292033;0
96773;1
228131;1
127881;1
18598;0
376949;1
244;0
330658;0
133768;1
271274;0
272152;0
308190;1
347080;0
264858;0
202706;0
116472;0
12877;1
129156;1
206495;1
376912;0
2333;0
308745;1
63040;0
81462;1
186268;0
117705;0
272089;1
261903;0
172984;0
206718;1
4724;0
264249;0
296927;1
107619;1
218601;0
342017;1
194125;0
89048;1
47690;0
176890;1
249741;1
136945;1
137088;1
79087;1
289367;1
18563;0
223726;0
166507;0
24326;0
79176;0
279200;1
11387;0
341890;0
359738;0
78982;1
200220;1
62778;0
64476;1
83426;1
161832;1
54630;1
357493;0
61799;1
356956;0
139307;0
294691;1
216721;0
148969;1
266284;0
197832;0
140824;0
278033;1
174181;0
223275;1
232520;1
215051;1
212350;1
190660;0
208920;1
270395;0
14270;0
247198;0
101248;1
31028;0
86815;0
105883;1
43152;1
239436;1
41117;0
148041;0
236608;1
164175;0
364189;1
270976;0
163625;0
107713;1
21259;1
1158;0
279224;0
247649;1
250096;1
289818;1
286719;0
270323;1
379759;0
297635;0
57444;0
290213;0
106111;1
51058;1
132739;0
192025;0
343578;0
101312;1
94406;1
7221;0
136582;1
295780;0
132685;0
247323;1
60963;0
374630;0
140165;1
197888;1
322576;0
269619;0
44585;1
173847;1
325367;1
332175;0
109937;0
145810;0
106569;1
268337;0
14254;1
319930;1
128789;1
325116;0
95472;0
149511;0
279159;1
296577;0
145432;1
285516;0
20914;0
83136;0
141345;1
122826;1
308398;1
243719;0
245209;1
348359;0
182187;0
239605;1
119830;1
331371;1
223541;0
209627;1
134483;0
98547;0
372287;1
166485;1
5131;0
281448;0
299966;0
253511;0
319633;1
251217;0
167108;1
269087;1
135059;1
254638;0
272685;1
291704;1
141549;1
364037;0
335224;0
168250;0
49496;0
27292;0
65216;0
368286;1
313671;1
342834;0
349611;0
325537;1
192037;1
268227;1
32685;0
180412;1
143364;1
302482;0
273612;0
115005;1
137452;1
67756;1
365097;0
290702;1
90413;1
314485;0
99816;0
356512;1
170139;1
100166;1
297504;0
4216;0
369084;0
63375;0
287996;0
31100;0
56196;1
48012;1
45520;0
69908;0
263036;0
213594;1
38597;1
12046;0
227610;1
257778;0
51419;1
348341;0
31463;0
102464;1
179938;0
23517;1
377834;1
25675;0
207283;1
39927;0
89024;1
62324;1
113171;1
128143;1
88012;0
205239;0
366987;1
205080;0
16412;0
350289;1
107785;1
238516;1
300236;0
228878;1
76326;1
56720;0
129392;1
95815;0
291578;0
133940;1
86481;1
352186;0
262672;0
301642;1
97408;0
3922;0
273086;0
85368;1
326793;1
129460;1
112921;1
41589;0
193765;0
328166;0
47543;0
135027;1
97214;1
112557;1
131650;0
190673;0
253462;0
290533;0
334337;0
264594;0
260701;1
314387;1
346265;0
219300;0
290731;1
282187;1
353892;1
180228;0
303220;0
84164;1
78503;0
96594;0
228419;1
8097;1
68722;1
362705;1
309370;0
183466;0
157042;1
119583;1
115314;1
207879;0
378497;1
238932;1
339064;0
182255;0
138838;0
340936;0
244788;0
365840;0
9836;0
135405;1
257771;1
294110;1
334474;1
331093;1
113309;0
157505;0
287709;1
59405;0
159100;1
324852;1
363136;0
71053;0
306911;1
216610;0
142118;1
176339;1
135390;0
5209;0
282392;1
183140;1
174007;0
227702;1
320421;0
198824;1
26921;0
4930;1
96987;0
312482;1
32562;0
141560;1
28823;0
330145;1
352418;0
279133;0
162907;1
291097;0
104421;0
86643;0
63637;0
205347;0
272832;1
9585;1
276520;1
150747;0
50009;1
224781;0
159041;0
258713;0
351970;0
139500;1
377109;0
153546;1
179021;1
41136;0
277895;1
1397;1
109849;1
224233;0
352053;1
212322;0
20008;0
207136;1
299083;1
216160;1
101161;0
51421;1
154712;1
147175;0
5383;0
64314;0
76365;0
5478;0
248032;0
7142;0
261211;1
144303;1
187182;0
108009;0
159437;0
334040;1
322553;0
361730;0
163718;1
99134;0
261340;1
370836;1
355411;0
66006;0
140214;0
290782;1
217635;1
284169;0
203963;1
291418;0
12708;0
206179;1
180129;0
230575;1
160454;0
138031;1
190599;1
154585;1
193006;0
329604;1
165151;0
1483;0
114764;0
98670;0
240029;0
170001;0
44633;1
324475;1
